icsd-410004-Cu4Se8Br4.chgcar,1612800,120,80,168
icsd-41016-P6Tc4.chgcar,1290240,96,96,140
icsd-410313-C2Ca1.chgcar,262144,64,64,64
icsd-410316-C2Sr1.chgcar,373248,72,72,72
icsd-410353-I4Mg2N4.chgcar,940800,112,140,60
icsd-41047-Ta4Te6.chgcar,2764800,120,120,192
icsd-410522-Ag2Ca4Si6.chgcar,1572864,128,128,96
icsd-410727-B6Cl2Pr4.chgcar,878080,56,56,280
icsd-410743-Nb4Se4I12.chgcar,4233600,140,140,216
icsd-410767-Ta2N4Cl10.chgcar,4741632,168,168,168
icsd-410829-Cs2Re2F16.chgcar,1152000,120,120,80
icsd-41085-Bi2S2.chgcar,604800,60,60,168
icsd-410867-Te1Zr1.chgcar,188160,56,56,60
icsd-41086-Cr1S2.chgcar,526848,56,56,168
icsd-410874-Ag1C2K1.chgcar,327680,64,64,80
icsd-410911-Ir1N4Cl4.chgcar,1474560,120,96,128
icsd-410980-B2La5N6.chgcar,1400000,100,100,140
icsd-411036-F12I4.chgcar,1008000,140,100,72
icsd-411091-Ag8C4N8.chgcar,1161216,112,96,108
icsd-411094-C1K2N2.chgcar,345600,60,60,96
icsd-411096-Bi6Br2Se8.chgcar,4915200,160,160,192
icsd-411152-Li5Ni3N3.chgcar,516096,96,96,56
icsd-411196-As4Cl12O4.chgcar,2322432,128,108,168
icsd-411212-Cs4Sb2O5.chgcar,1179648,96,96,128
icsd-411216-O4Rb2Sb2.chgcar,774144,96,96,84
icsd-411230-Hg2As2O6.chgcar,768000,80,80,120
icsd-411242-Sn4Cl16.chgcar,2903040,160,108,168
icsd-411243-Na8Re2N6.chgcar,1290240,96,96,140
icsd-411251-Cs1Au1C2.chgcar,414720,72,72,80
icsd-411254-Au1C2Na1.chgcar,250880,56,56,80
icsd-411341-C1N2Na2.chgcar,263424,56,56,84
icsd-411342-Cs4B4Se12.chgcar,2257920,120,196,96
icsd-411344-Tl2B2Se6.chgcar,1119744,108,108,96
icsd-411388-Na2Pd1C2.chgcar,414720,72,72,80
icsd-411389-C2Na2Pt1.chgcar,414720,72,72,80
icsd-411410-Li4B4Se10.chgcar,1228800,80,80,192
icsd-41152-Ta1S2.chgcar,806400,120,120,56
icsd-411555-N4Sr4.chgcar,1166400,108,108,100
icsd-411608-B2Na6S6.chgcar,1492992,108,108,128
icsd-411677-Ce1Ir2Si2.chgcar,884736,96,96,96
icsd-411678-Ce2Si4Ir4.chgcar,589824,64,64,144
icsd-411690-La4Al4I2.chgcar,1451520,72,72,280
icsd-411734-Sm6Si4Ir4.chgcar,1411200,84,84,200
icsd-411735-Ho4Si4Ir4.chgcar,774144,64,108,112
icsd-411796-Ta2Ag2F12.chgcar,921600,80,80,144
icsd-41179-Bi4Cl12.chgcar,1966080,128,80,192
icsd-411954-Br2O1Rb4.chgcar,2985984,144,144,144
icsd-412092-Mo2S2Sb4.chgcar,1960000,140,140,100
icsd-412103-As2Cl10.chgcar,1555200,120,108,120
icsd-412193-As4Cu2Yb2.chgcar,518400,60,60,144
icsd-412275-Sr2La2I8.chgcar,2352000,140,140,120
icsd-412276-Ba2La2I8.chgcar,2352000,140,140,120
icsd-412393-K6Bi2O8.chgcar,1200000,100,120,100
icsd-412411-Ca2Ni4Si2.chgcar,518400,60,60,144
icsd-412465-Pr2Se2Te4.chgcar,2985984,216,216,64
icsd-41249-La2Si2Ru2.chgcar,442368,64,64,108
icsd-41250-Nd2Ru2Si2.chgcar,442368,64,64,108
icsd-41252-Ce2Ru2Si2.chgcar,442368,64,64,108
icsd-41253-Pr2Ru2Si2.chgcar,442368,64,64,108
icsd-41254-Ru2Si2Sm2.chgcar,409600,64,64,100
icsd-412551-As4Cu2Tb2.chgcar,576000,60,60,160
icsd-412554-As4Cu2Tm2.chgcar,576000,60,60,160
icsd-41255-Gd2Ru2Si2.chgcar,409600,64,64,100
icsd-412593-K8As8.chgcar,1944000,100,108,180
icsd-412594-Rb8As8.chgcar,2073600,100,108,192
icsd-412647-Cd8P4Cl8.chgcar,2150400,120,140,128
icsd-412765-Ca4P4Se12.chgcar,2332800,108,120,180
icsd-412906-Br4Fe2N4.chgcar,860160,96,160,56
icsd-412907-Cl2Fe1N2.chgcar,358400,80,80,56
icsd-412928-N2Se3Tb4.chgcar,725760,72,140,72
icsd-412929-Nd8Se6N4.chgcar,1555200,120,120,108
icsd-412-Au2Ca1Si2.chgcar,884736,96,96,96
icsd-413009-Au2P2S8.chgcar,1568000,140,112,100
icsd-413023-Sr4Ge2Se8.chgcar,1600000,160,100,100
icsd-413041-Cs2As2F8.chgcar,1008000,72,140,100
icsd-413149-K4As4O8.chgcar,1053696,112,112,84
icsd-413150-Rb4As4O8.chgcar,1290240,112,120,96
icsd-413173-La2Te4Se2.chgcar,2985984,216,216,64
icsd-41322-Cs2Na2Se2.chgcar,819200,80,80,128
icsd-41323-Cs2Na2S2.chgcar,622080,72,72,120
icsd-413257-Li1Al1Si1.chgcar,262144,64,64,64
icsd-413345-C8Mo4Pr8.chgcar,1474560,96,96,160
icsd-413356-Sr2Be4N4.chgcar,592704,84,84,84
icsd-413359-N18Sb2.chgcar,2097152,128,128,128
icsd-413456-Ga4Br12.chgcar,2419200,140,96,180
icsd-413856-Er4Si4Ir4.chgcar,774144,64,108,112
icsd-413858-In4P2O10.chgcar,829440,96,80,108
icsd-413874-Ca2Tl4O8.chgcar,1474560,96,96,160
icsd-41392-Si2.chgcar,175616,56,56,56
icsd-413966-Li2Sc2F8.chgcar,614400,80,80,96
icsd-413993-Ce2Nd2I8.chgcar,2352000,140,140,120
icsd-413995-Ce2Sm2I8.chgcar,2352000,140,140,120
icsd-41400-Sb4Ir4S4.chgcar,884736,96,96,96
icsd-414116-Ag4Se12I4.chgcar,2293760,224,80,128
icsd-414117-Ag4Te12I4.chgcar,2822400,252,80,140
icsd-414139-Ba6As12.chgcar,2457600,100,192,128
icsd-414146-Lu10Si6.chgcar,1572864,128,128,96
icsd-414147-Eu1Ir2Si2.chgcar,884736,96,96,96
icsd-41418-Mo2Cl8O2.chgcar,1344000,100,120,112
icsd-414242-I2Li2.chgcar,580608,72,72,112
icsd-414262-Al2Bi2Br12.chgcar,3136000,160,140,140
icsd-414286-Pr8Se6N4.chgcar,1638400,128,128,100
icsd-414338-Cu2Nb2Te4.chgcar,725760,108,60,112
icsd-414344-La10Ge4C4.chgcar,1605632,64,128,196
icsd-41438-F1Na1.chgcar,175616,56,56,56
icsd-41440-Br1Na1.chgcar,262144,64,64,64
icsd-414515-Ce2Ir2P2.chgcar,1728000,120,120,120
icsd-41504-V1.chgcar,64000,40,40,40
icsd-41505-Cr1.chgcar,64000,40,40,40
icsd-415092-La6C2I10.chgcar,3276800,128,160,160
icsd-41511-Zr1.chgcar,110592,48,48,48
icsd-41512-Nb1.chgcar,110592,48,48,48
icsd-41513-Mo1.chgcar,110592,48,48,48
icsd-415146-Al3Si2Tb2.chgcar,705600,84,84,100
icsd-415147-Al3Ho2Si2.chgcar,705600,84,84,100
icsd-415148-Al3Er2Si2.chgcar,640000,80,80,100
icsd-415149-Al3Dy2Si2.chgcar,705600,84,84,100
icsd-41514-Tc1.chgcar,64000,40,40,40
icsd-415150-Al3Si2Tm2.chgcar,640000,80,80,100
icsd-41515-Ru1.chgcar,64000,40,40,40
icsd-41519-Hf1.chgcar,110592,48,48,48
icsd-41520-Ta1.chgcar,110592,48,48,48
icsd-41521-W1.chgcar,110592,48,48,48
icsd-41523-Os1.chgcar,64000,40,40,40
icsd-41529-Cu4N4Cl12.chgcar,2007040,224,160,56
icsd-415304-Ba2Be4N4.chgcar,884736,96,96,96
icsd-415306-O8Ru2.chgcar,987840,84,84,140
icsd-415372-Al2Si2Tm2.chgcar,592704,84,84,84
icsd-415373-Al2Lu2Si2.chgcar,537600,80,80,84
icsd-41539-Zr6Cl12.chgcar,2097152,128,128,128
icsd-41540-Zr6Br12.chgcar,2097152,128,128,128
icsd-41545-Al1N1.chgcar,110592,48,48,48
icsd-41548-H6Y2.chgcar,301056,56,56,96
icsd-415531-Mg1N8.chgcar,677376,84,84,96
icsd-415556-Li2B12C2.chgcar,460800,80,80,72
icsd-415580-Cs2Sb4Se8.chgcar,1866240,108,160,108
icsd-415628-As2Fe4.chgcar,313600,56,56,100
icsd-415629-As2Mn4.chgcar,388800,60,60,108
icsd-41567-Be2C1.chgcar,110592,48,48,48
icsd-415698-U2C2O12.chgcar,1179648,96,128,96
icsd-415741-Si6Y10.chgcar,1572864,128,128,96
icsd-415742-B2Ho10Si6.chgcar,1572864,128,128,96
icsd-415745-Gd10Si6.chgcar,1572864,128,128,96
icsd-415746-B2Dy10Si6.chgcar,1572864,128,128,96
icsd-415768-W2N1Cl8.chgcar,1259712,108,108,108
icsd-415780-La8N4S6.chgcar,1536000,100,240,64
icsd-41593-Hg3Te3.chgcar,829440,72,72,160
icsd-416057-Re2Cl6O6.chgcar,1344000,160,100,84
icsd-416137-Bi2Ca4O1.chgcar,2744000,140,140,140
icsd-416177-Nb4Si4Pd4.chgcar,602112,56,96,112
icsd-416178-Sm2B4C4.chgcar,358400,80,80,56
icsd-41617-O1Pd1.chgcar,216000,60,60,60
icsd-416273-Pr4Co4I2.chgcar,1008000,60,60,280
icsd-416274-Pr7Co1I12.chgcar,4096000,160,160,160
icsd-416295-K6Gd2F12.chgcar,1612800,96,100,168
icsd-416461-Li1Eu1H3.chgcar,175616,56,56,56
icsd-416462-Gd2I2S2.chgcar,819200,64,80,160
icsd-416463-Ba1H3Li1.chgcar,216000,60,60,60
icsd-416512-Ni2Pd4Te4.chgcar,1259712,108,108,108
icsd-41651-Ba2F4.chgcar,497664,72,72,96
icsd-416577-Eu2Si12.chgcar,1270080,84,84,180
icsd-416629-Eu4Li2Si6.chgcar,1728000,120,120,120
icsd-41670-B4O2.chgcar,256000,40,40,160
icsd-416749-Mn2Cl2O6.chgcar,737280,96,96,80
icsd-416750-Cr2Cl4O4.chgcar,896000,100,80,112
icsd-41678-Sc12P8.chgcar,1306368,56,108,216
icsd-41681-Pd4Si4.chgcar,884736,96,96,96
icsd-41687-Cs4Se2.chgcar,2764800,160,96,180
icsd-416887-Na3P3Sr3.chgcar,1036800,72,120,120
icsd-416893-Ba2Cl1H3.chgcar,580608,72,72,112
icsd-417001-As2Rh2Sr1.chgcar,589824,96,96,64
icsd-41705-As2Ba2Cu2.chgcar,725760,72,72,140
icsd-41706-Ag2Ba2P2.chgcar,725760,72,72,140
icsd-417101-Nb6Sb4Te10.chgcar,2097152,128,128,128
icsd-417149-Ga2I2Y2.chgcar,737280,64,64,180
icsd-417253-Ta2Pb2F14.chgcar,967680,80,112,108
icsd-417297-Tl6C3N6.chgcar,1382400,80,160,108
icsd-417434-Dy4S4Cl4.chgcar,1080000,100,100,108
icsd-417442-Li4B4Rh6.chgcar,645120,48,96,140
icsd-41746-Sc4Co2Si4.chgcar,921600,80,80,144
icsd-417473-Y3B6Os8.chgcar,1881600,160,140,84
icsd-41747-U3Si4Ni4.chgcar,648000,60,60,180
icsd-417557-As1F6N1.chgcar,512000,80,80,80
icsd-41756-Ca1Cu2P2.chgcar,592704,84,84,84
icsd-417639-Zr4O8.chgcar,512000,80,80,80
icsd-417669-Ce8W4C8.chgcar,1474560,96,96,160
icsd-417827-C3Ce2Mo2.chgcar,884736,96,96,96
icsd-418009-Br2La2P1.chgcar,655360,64,64,160
icsd-418080-Co4I2Tb4.chgcar,1048576,64,64,256
icsd-418089-Nb4Br12O4.chgcar,2211840,192,192,60
icsd-418141-Na2Th1F6.chgcar,552960,96,96,60
icsd-418152-As4Eu2Pt4.chgcar,829440,72,72,160
icsd-418156-Sr4As8Pt8.chgcar,1612800,140,72,160
icsd-418162-Cr8B8Ir4.chgcar,1382400,80,80,216
icsd-41818-Ni2P6W4.chgcar,1280000,100,100,128
icsd-418227-Dy1P2Pt8.chgcar,691200,60,96,120
icsd-41822-Ce2.chgcar,301056,56,56,96
icsd-41824-Ce1.chgcar,175616,56,56,56
icsd-418279-Cl4F2Tb2.chgcar,691200,80,80,108
icsd-418314-Si2Ag8O8.chgcar,903168,112,112,72
icsd-41831-As6Sr2.chgcar,1119744,108,108,96
icsd-41833-Sc2Si6Ni2.chgcar,1161216,144,144,56
icsd-418384-Pr4C2Cl5.chgcar,1152000,160,60,120
icsd-418408-Ce4C2Br5.chgcar,1228800,160,60,128
icsd-418409-La4C2Br5.chgcar,1228800,160,60,128
icsd-418410-La4C2Cl5.chgcar,1152000,160,60,120
icsd-418423-Ba2N6Cl2.chgcar,725760,84,72,120
icsd-418483-La4B4Cl5.chgcar,3686400,160,160,144
icsd-41858-Co4As4S4.chgcar,774144,96,84,96
icsd-418726-P4Pt1F12.chgcar,1404928,112,112,112
icsd-41882-K2Mn2P2.chgcar,442368,64,64,108
icsd-41885-K4Pd6S8.chgcar,4478976,216,216,96
icsd-418978-P1Te2Ti2.chgcar,4096000,160,160,160
icsd-419127-Ce4Se3O4.chgcar,1492992,108,108,128
icsd-419129-Nd4Se3O4.chgcar,1492992,108,108,128
icsd-419130-Sm4Se3O4.chgcar,1280000,100,100,128
icsd-419171-La4C4Cl2.chgcar,1555200,120,120,108
icsd-419335-Sc4I4O4.chgcar,1036800,108,60,160
icsd-419384-Y6Br2O8.chgcar,1658880,96,96,180
icsd-419389-La7Os4C9.chgcar,1800000,100,100,180
icsd-41942-N2S1U2.chgcar,313600,56,56,100
icsd-41944-N2Se1U2.chgcar,388800,60,60,108
icsd-41945-U2P1N2.chgcar,313600,56,56,100
icsd-419476-B2C3Tb2.chgcar,653184,108,108,56
icsd-41948-As1N2U2.chgcar,313600,56,56,100
icsd-41958-Ca1Te1.chgcar,373248,72,72,72
icsd-419759-Ni4Pd4Te4.chgcar,688128,128,56,96
icsd-419886-Al2Si2Sr1.chgcar,458752,64,64,112
icsd-419-Dy8Se12.chgcar,1693440,168,60,168
icsd-420085-Li2Rh4Si4.chgcar,466560,108,108,40
icsd-420133-Ru2Sc4Si4.chgcar,921600,80,80,144
icsd-420223-C2S6Tl4.chgcar,1327104,96,96,144
icsd-420331-Pr6C2Br10.chgcar,2352000,120,140,140
icsd-420340-Au2Ba2P2.chgcar,725760,72,72,140
icsd-420341-As2Au2Ba2.chgcar,725760,72,72,140
icsd-420348-Br2C2Pr4.chgcar,806400,60,60,224
icsd-420355-Pt4Sc2Si2.chgcar,691200,80,80,108
icsd-42035-Na8Sn2S8.chgcar,1555200,120,120,108
icsd-420416-Ir4Sc4Si4.chgcar,622080,96,60,108
icsd-420417-Ru4Sc4Si4.chgcar,691200,100,64,108
icsd-420418-Pd4Sc4Si4.chgcar,672000,100,60,112
icsd-42056-P4W4.chgcar,442368,96,48,96
icsd-42060-Nb3Cr3Si3.chgcar,560000,100,100,56
icsd-420611-Pr4Ag4As8.chgcar,1228800,60,64,320
icsd-420613-Ag2As4Sm2.chgcar,576000,60,60,160
icsd-420614-Gd4Ag4As8.chgcar,1612800,72,80,280
icsd-420615-Tb4Ag4As8.chgcar,1152000,60,60,320
icsd-420631-Nd4As8Au4.chgcar,1474560,80,96,192
icsd-420632-Sm4As8Au4.chgcar,1152000,60,60,320
icsd-42070-Tm8S12.chgcar,1433600,160,56,160
icsd-420710-Ho6O9.chgcar,1492992,108,108,128
icsd-420725-Bi4Rh6S4.chgcar,1399680,108,108,120
icsd-420726-In2Rh3S2.chgcar,592704,84,84,84
icsd-420728-Rh3S2Sn2.chgcar,592704,84,84,84
icsd-42073-S6Zr2.chgcar,645120,80,56,144
icsd-42074-Hf2S6.chgcar,716800,80,56,160
icsd-42075-Hf2Se6.chgcar,752640,84,56,160
icsd-42077-P4V2.chgcar,559872,72,72,108
icsd-42082-Cr4P4.chgcar,516096,56,96,96
icsd-420928-Br1Ca2H3.chgcar,388800,60,60,108
icsd-421213-Cl4Pd2.chgcar,725760,72,180,56
icsd-421319-Bi2Cl6O2.chgcar,1036800,120,120,72
icsd-421374-Cu1Hf4Si4.chgcar,819200,80,80,128
icsd-421423-As4Ba4Zn2.chgcar,2097152,128,128,128
icsd-421490-C2K2Pd1.chgcar,512000,80,80,80
icsd-421491-C2K2Pt1.chgcar,512000,80,80,80
icsd-421492-K2Pt1C2.chgcar,512000,80,80,80
icsd-421532-Sc8Os2Cl8.chgcar,1382400,120,120,96
icsd-42154-F6Ti1Tl3.chgcar,1000000,100,100,100
icsd-42169-P2Se2U2.chgcar,460800,60,60,128
icsd-42170-As2S2U2.chgcar,432000,60,60,120
icsd-421839-B4C4Mg2.chgcar,373248,72,108,48
icsd-421855-Bi8O12.chgcar,1382400,120,120,96
icsd-421995-Ce2N2Se1.chgcar,388800,60,60,108
icsd-422181-H3I1Sr2.chgcar,491520,64,64,120
icsd-4222-B1Cs1O6.chgcar,592704,84,84,84
icsd-422300-C4Ce4Cl2.chgcar,1440000,120,120,100
icsd-422342-Al4Fe6Si6.chgcar,829440,72,96,120
icsd-422403-Ir3P3Sc3.chgcar,604800,108,100,56
icsd-422483-Br4Mo2O4.chgcar,1966080,128,128,120
icsd-422525-Ca2Ga4P4.chgcar,907200,60,60,252
icsd-422580-Ca4Cd2P4.chgcar,1769472,128,128,108
icsd-422962-Xe4O2F12.chgcar,1728000,120,120,120
icsd-422979-Na6Dy2Cl12.chgcar,2239488,108,108,192
icsd-423062-P4S14.chgcar,2211840,160,72,192
icsd-423105-Ce8Se6N4.chgcar,1612800,120,120,112
icsd-423230-As2Cu2Mn2.chgcar,345600,60,60,96
icsd-42324-As2Cu2Mg2.chgcar,345600,60,60,96
icsd-42335-As2Cr4.chgcar,301056,56,56,96
icsd-42337-Si2V2Zr2.chgcar,338688,56,56,108
icsd-423380-B4Cr1.chgcar,216000,60,60,60
icsd-423462-W2Br10.chgcar,1935360,160,112,108
icsd-423469-Nb6B4Ru10.chgcar,940800,140,140,48
icsd-42346-Cm2Se4.chgcar,460800,60,60,128
icsd-42351-As4Th2.chgcar,524288,64,64,128
icsd-423520-Ba2H3I1.chgcar,663552,72,72,128
icsd-42353-As2Te2U2.chgcar,573440,64,64,140
icsd-42355-As2Si2Ta2.chgcar,376320,56,56,120
icsd-423625-La4Si4.chgcar,737280,60,96,128
icsd-42366-U2Te2As2.chgcar,573440,64,64,140
icsd-4236-Sm2B6O12.chgcar,884736,96,96,96
icsd-423721-Ca1N2.chgcar,216000,60,60,60
icsd-423722-Sr1N2.chgcar,262144,64,64,64
icsd-423763-Nb10Si6.chgcar,1728000,120,120,120
icsd-423780-Ca6Al4P8.chgcar,1382400,120,120,96
icsd-423782-Sr6Ga4P8.chgcar,1769472,128,128,108
icsd-423831-Li4N4.chgcar,884736,96,96,96
icsd-4239-Tl4C2O6.chgcar,1088640,84,120,108
icsd-42432-As4Ce4S4.chgcar,1008000,280,60,60
icsd-424413-Br4Nb2S4.chgcar,1280000,128,100,100
icsd-42441-K4Mn4Br12.chgcar,2211840,144,64,240
icsd-424427-Br10Co1Er6.chgcar,2116800,108,140,140
icsd-424428-Er6I10Ir1.chgcar,2488320,120,144,144
icsd-424429-Er6Ni1I10.chgcar,2488320,120,144,144
icsd-424430-Er7Co1I12.chgcar,2985984,144,144,144
icsd-424433-Tb6Co1Br10.chgcar,2195200,112,140,140
icsd-424434-Tb6Ir1Br10.chgcar,2195200,112,140,140
icsd-424435-Tb6Ni1Br10.chgcar,2195200,112,140,140
icsd-424436-Tb6Ru1Br10.chgcar,2195200,112,140,140
icsd-424437-Tb6Co1Cl10.chgcar,2116800,108,140,140
icsd-424443-Tb7Fe1I12.chgcar,4096000,160,160,160
icsd-424445-Tb7Ni1I12.chgcar,2985984,144,144,144
icsd-424446-Tb7Pt1I12.chgcar,4096000,160,160,160
icsd-424447-Tb7Rh1I12.chgcar,4096000,160,160,160
icsd-424448-Tb7Ru1I12.chgcar,4096000,160,160,160
icsd-424449-Dy7Co1I12.chgcar,2985984,144,144,144
icsd-42444-P2V2.chgcar,301056,56,56,96
icsd-424450-Dy7Ru1I12.chgcar,4096000,160,160,160
icsd-424451-Ho7Co1Br12.chgcar,2744000,140,140,140
icsd-424453-Ho7Co1I12.chgcar,2985984,144,144,144
icsd-424455-Gd6Os1I10.chgcar,3072000,120,160,160
icsd-424456-Gd6Ir1Br10.chgcar,2195200,112,140,140
icsd-424457-Gd6Os1Br10.chgcar,2195200,112,140,140
icsd-424458-Gd6Rh1Br10.chgcar,2195200,112,140,140
icsd-424459-Gd6Ru1Br10.chgcar,2195200,112,140,140
icsd-42445-V4As4.chgcar,537600,56,96,100
icsd-424460-Gd6Co1Cl10.chgcar,2116800,108,140,140
icsd-424461-Gd7Fe1Br12.chgcar,2744000,140,140,140
icsd-424462-Gd7Mn1Br12.chgcar,2744000,140,140,140
icsd-424464-Gd7Ru1I12.chgcar,4096000,160,160,160
icsd-424465-Y6Co1Br10.chgcar,2195200,112,140,140
icsd-424466-Y6Ni1Br10.chgcar,2116800,108,140,140
icsd-424467-Y6Pd1Br10.chgcar,2195200,112,140,140
icsd-424468-Y6Pt1I10.chgcar,2764800,120,160,144
icsd-424469-Y7Fe1I12.chgcar,4096000,160,160,160
icsd-424475-Sc7Ni1Br12.chgcar,2744000,140,140,140
icsd-424476-Sc7Co1Cl12.chgcar,2097152,128,128,128
icsd-424478-Tb6Rh1Br10.chgcar,2195200,112,140,140
icsd-424479-Tb7Rh1Br12.chgcar,2744000,140,140,140
icsd-424526-Np2Se6.chgcar,806400,84,60,160
icsd-424536-Ho7Ni1I12.chgcar,2985984,144,144,144
icsd-424537-Ho7Pt1I12.chgcar,2985984,144,144,144
icsd-42453-Ca8Si4.chgcar,1209600,120,72,140
icsd-424584-Cs4Te2S4.chgcar,1492992,108,108,128
icsd-424602-Yb4H8.chgcar,537600,96,56,100
icsd-42475-Dy2B4C4.chgcar,338688,56,56,108
icsd-424761-As4Ba3Cd2.chgcar,1612800,140,120,96
icsd-42477-B2C2Dy2.chgcar,1433600,160,160,56
icsd-42482-Ag1Cu1Te2.chgcar,368640,48,64,120
icsd-42483-Tl1Ag3Te2.chgcar,1254400,140,140,64
icsd-424841-Y6Co1I10.chgcar,2764800,120,160,144
icsd-424879-B6Os4.chgcar,442368,48,48,192
icsd-425145-Cl6Re1.chgcar,1259712,108,108,108
icsd-42522-Si2Zr4.chgcar,512000,80,80,80
icsd-42523-Hf4Si2.chgcar,512000,80,80,80
icsd-42525-B2Ta4.chgcar,373248,72,72,72
icsd-42526-Si2Ta4.chgcar,512000,80,80,80
icsd-425285-Ho2I2S2.chgcar,819200,64,80,160
icsd-425287-Mg4Br8O4.chgcar,1290240,84,96,160
icsd-425288-Mg1Br2O2.chgcar,384000,80,80,60
icsd-425310-Fe4B8.chgcar,290304,72,72,56
icsd-425467-Ca1Fe2Si2.chgcar,884736,96,96,96
icsd-425469-Ca1Si2Rh2.chgcar,884736,96,96,96
icsd-425655-Nb8B8Os4.chgcar,995328,96,96,108
icsd-42572-As4Rh4.chgcar,451584,84,56,96
icsd-425734-Zn8N4Cl4.chgcar,995328,96,108,96
icsd-42573-As8Ir4.chgcar,884736,96,96,96
icsd-425778-Ba2P8Au4.chgcar,2903040,192,180,84
icsd-425821-K2Th1F6.chgcar,600000,100,100,60
icsd-42596-Ni3Se3.chgcar,884736,96,96,96
icsd-426194-Ba4P14Br2.chgcar,1866240,96,108,180
icsd-426195-Ba4P14I2.chgcar,1990656,96,108,192
icsd-426280-La2Te2Cl2.chgcar,663552,72,72,128
icsd-426282-Ce2Te2Cl2.chgcar,663552,72,72,128
icsd-426284-Pr2Te2Cl2.chgcar,663552,72,72,128
icsd-426292-Cs2Br2F8.chgcar,1728000,120,120,120
icsd-426468-Nb6B6Ru6.chgcar,860160,56,96,160
icsd-426540-Cs2O2.chgcar,663552,96,96,72
icsd-42662-Cs1.chgcar,592704,84,84,84
icsd-42666-In2S5Zn2.chgcar,3136000,140,160,140
icsd-426777-Nd2Te2Cl2.chgcar,663552,72,72,128
icsd-42678-Sb4.chgcar,622080,72,72,120
icsd-42683-Ce2Fe2Si2.chgcar,458752,64,64,112
icsd-426847-Er2Co6Si4.chgcar,884736,96,96,96
icsd-426906-Na4P4S12.chgcar,1814400,108,120,140
icsd-426945-Hg1.chgcar,175616,56,56,56
icsd-426950-Kr1.chgcar,373248,72,72,72
icsd-426952-Lu2.chgcar,263424,56,56,84
icsd-426967-Rb1.chgcar,512000,80,80,80
icsd-426970-Rn1.chgcar,512000,80,80,80
icsd-426985-Xe1.chgcar,512000,80,80,80
icsd-426-As1Br3Ca3.chgcar,884736,96,96,96
icsd-42708-Bi2Pb2Te5.chgcar,1451520,72,72,280
icsd-427109-Y1Co2Si2.chgcar,512000,80,80,80
icsd-427156-Gd2B4C4.chgcar,358400,80,80,56
icsd-427243-Ge6P6.chgcar,2016000,120,120,140
icsd-427359-H4Se2O6.chgcar,614400,96,80,80
icsd-42735-Co3Si3Ti3.chgcar,516096,96,96,56
icsd-42737-P4Ru2.chgcar,368640,80,96,48
icsd-427424-Ta6B4Ru10.chgcar,940800,140,140,48
icsd-427476-Eu2H3Cl1.chgcar,360000,60,60,100
icsd-427506-Li2Sb2S4.chgcar,705600,84,84,100
icsd-42760-Sc8C6.chgcar,884736,96,96,96
icsd-427632-Eu2H3Br1.chgcar,388800,60,60,108
icsd-42770-Cm1.chgcar,110592,48,48,48
icsd-428038-Cu2N6.chgcar,677376,84,84,96
icsd-428039-H4I4O12.chgcar,1179648,96,96,128
icsd-428148-Ca2Co2Si2.chgcar,442368,64,64,108
icsd-428162-Eu2H2Cl2.chgcar,360000,60,60,100
icsd-428192-As1Se2.chgcar,1259712,108,108,108
icsd-428451-Cs2C8N6.chgcar,1728000,120,120,120
icsd-428478-Eu4Si10Pt6.chgcar,2097152,128,128,128
icsd-428492-La2Cu8P6.chgcar,819200,80,80,128
icsd-428544-Ba4Sr2N12.chgcar,1555200,108,120,120
icsd-428550-U2Te2P2.chgcar,1944000,180,180,60
icsd-428572-Eu2H2Br2.chgcar,442368,64,64,108
icsd-428712-W4I16.chgcar,3612672,168,168,128
icsd-42881-Te4V5.chgcar,1404928,112,112,112
icsd-428897-Cs4Hg6Se8.chgcar,2560000,160,160,100
icsd-42890-Ba1Li1Si1.chgcar,384000,80,80,60
icsd-42896-C2Dy1.chgcar,216000,60,60,60
icsd-429049-Ca10P6H2.chgcar,1638400,128,128,100
icsd-429116-Ta6B6Ru6.chgcar,774144,48,96,168
icsd-429117-Ta8B8Os4.chgcar,995328,96,96,108
icsd-429132-Sn4Br8.chgcar,1505280,168,140,64
icsd-429133-Sn6Br12.chgcar,3732480,216,216,80
icsd-42914-Hf4P4.chgcar,602112,56,56,192
icsd-42915-As4Hf4.chgcar,602112,56,56,192
icsd-429281-Bi8Pt5I3.chgcar,4478976,144,144,216
icsd-42944-Nd4Si4.chgcar,737280,128,60,96
icsd-429458-Re2S2Cl6.chgcar,1568000,140,140,80
icsd-42945-Pr4Si4.chgcar,737280,128,60,96
icsd-42946-Sc2Si2.chgcar,358400,80,80,56
icsd-42952-B2V2.chgcar,196608,64,64,48
icsd-429732-Ba6P12.chgcar,2211840,96,192,120
icsd-429733-Ba10P8.chgcar,2508800,140,140,128
icsd-42979-Mn8N4.chgcar,614400,80,96,80
icsd-42987-Ra1.chgcar,373248,72,72,72
icsd-43005-B2Nb2Ni2.chgcar,559872,108,108,48
icsd-430069-Li4Pd6S8.chgcar,1128960,84,140,96
icsd-430070-Li4Pt6S8.chgcar,1105920,80,144,96
icsd-43009-C2Nb4P2.chgcar,564480,56,56,180
icsd-43016-B4Fe2W4.chgcar,442368,96,96,48
icsd-43018-C3Cr2Dy2.chgcar,774144,96,96,84
icsd-430355-Ba6S8I4.chgcar,2508800,140,140,128
icsd-430356-Ba6Se8I4.chgcar,2744000,140,140,140
